Date,Open,High,Low,Close,Volume
2024-10-17,224.51,224.51,220.68,222.29,116,900
2024-10-16,221.65,224.41,221.52,223.63,199,300
2024-10-15,218.13,224.39,218.13,220.40,151,000
2024-10-14,215.21,220.58,214.44,219.30,90,100
2024-10-11,217.11,218.38,214.11,214.43,109,000
2024-10-10,222.06,223.55,216.70,216.92,691,200
2024-10-09,221.54,225.38,219.96,224.73,1,047,900
2024-10-08,220.31,223.11,218.64,221.73,110,100
2024-10-07,217.87,221.27,217.87,219.94,104,000
2024-10-04,217.50,220.00,216.29,219.68,84,000
2024-10-03,211.26,214.52,210.52,214.14,107,600
2024-10-02,211.19,214.51,211.18,213.02,64,200
2024-10-01,214.02,214.02,208.91,211.19,142,900
2024-09-30,212.82,215.66,211.24,215.39,180,500
2024-09-27,213.41,215.61,211.02,213.06,130,500
2024-09-26,210.95,212.21,208.67,211.73,93,900
2024-09-25,212.32,212.32,207.45,208.28,111,700
2024-09-24,210.73,212.46,209.78,211.99,77,700
2024-09-23,214.79,215.30,210.94,211.23,194,800
2024-09-20,213.46,216.47,211.66,213.84,512,600
2024-09-19,216.28,216.28,208.60,213.08,186,200
2024-09-18,213.25,217.98,204.69,209.78,158,000
2024-09-17,214.30,215.20,209.41,212.71,1,066,000
2024-09-16,209.52,212.67,208.33,212.17,87,500
2024-09-13,205.25,209.49,205.25,208.71,107,400
2024-09-12,200.73,203.11,197.23,202.67,165,300
2024-09-11,197.71,198.32,191.25,197.72,136,800
2024-09-10,200.80,200.96,197.25,198.76,250,600
2024-09-09,201.05,202.23,198.52,201.30,203,700
2024-09-06,203.15,204.71,198.14,199.34,195,400
2024-09-05,204.96,205.55,202.43,203.09,218,400
2024-09-04,200.40,204.48,200.40,204.28,157,500
2024-09-03,215.15,216.06,202.14,202.36,204,700
2024-08-30,216.54,218.26,214.62,217.07,369,000
2024-08-29,215.50,218.14,214.47,214.87,160,400
2024-08-28,214.28,215.56,213.32,214.36,175,700
2024-08-27,213.06,215.06,212.68,214.75,218,600
2024-08-26,215.00,215.51,213.39,214.08,164,000
2024-08-23,208.60,213.82,208.60,213.39,155,900
2024-08-22,209.67,210.00,206.06,206.88,139,000
2024-08-21,206.08,208.91,204.83,208.60,131,700
2024-08-20,205.13,206.14,203.22,204.52,183,300
2024-08-19,206.30,206.47,203.89,205.11,192,600
2024-08-16,203.70,205.00,201.70,204.05,205,400
2024-08-15,200.11,205.79,198.50,203.96,234,600
2024-08-14,191.11,198.40,190.51,196.44,290,700
2024-08-13,187.39,191.03,186.41,189.87,232,100
2024-08-12,187.58,188.43,184.35,185.69,176,000
2024-08-09,185.85,188.63,184.80,187.72,183,200
2024-08-08,185.26,186.10,182.57,185.20,184,300
2024-08-07,182.86,184.63,180.41,182.59,242,100
2024-08-06,180.34,183.49,178.34,180.45,292,700
2024-08-05,171.56,184.82,171.28,180.00,483,200
2024-08-02,190.71,190.71,177.16,181.52,452,800
2024-08-01,221.69,222.95,196.55,197.76,554,200
2024-07-31,225.95,228.07,221.68,224.50,232,700
2024-07-30,223.36,225.48,221.18,224.25,109,600
2024-07-29,225.72,226.86,222.33,222.63,88,300
2024-07-26,223.07,226.39,223.07,225.24,170,200
2024-07-25,217.09,221.86,214.53,219.75,191,700
2024-07-24,221.92,224.41,216.18,216.70,231,600
2024-07-23,216.34,225.00,215.82,222.65,215,000
2024-07-22,214.47,218.52,209.87,216.81,278,000
2024-07-19,216.23,216.23,212.78,213.33,184,000
2024-07-18,221.00,223.39,214.03,215.37,138,900
2024-07-17,216.45,221.35,215.33,220.74,181,400
2024-07-16,210.68,217.98,210.31,217.79,166,700
2024-07-15,205.14,210.25,205.14,208.52,152,000
2024-07-12,203.75,206.53,202.90,203.18,151,500
2024-07-11,198.79,202.75,198.79,201.78,147,100
2024-07-10,195.22,197.50,194.78,196.46,142,000
2024-07-09,198.69,199.20,194.79,194.84,132,600
2024-07-08,197.68,199.63,197.65,198.28,77,400
2024-07-05,199.22,200.60,196.42,196.67,81,000
2024-07-03,201.29,201.75,198.43,199.64,54,900
2024-07-02,198.40,201.63,198.40,200.35,189,300
2024-07-01,198.38,199.73,193.75,198.09,168,300
2024-06-28,198.30,200.17,197.19,198.36,409,000
2024-06-27,198.86,199.21,195.49,196.68,124,000
2024-06-26,198.77,199.95,197.31,197.90,194,100
2024-06-25,202.72,203.34,198.26,199.25,149,100
2024-06-24,203.00,204.64,202.44,202.72,144,200
2024-06-21,202.73,203.65,199.06,201.77,813,400
2024-06-20,205.52,208.54,202.13,203.31,126,900
2024-06-18,201.46,205.24,201.46,205.03,166,800
2024-06-17,197.93,203.22,197.93,201.46,148,500
2024-06-14,196.59,197.78,195.88,197.34,169,500
2024-06-13,197.70,198.49,195.86,198.39,119,900
2024-06-12,199.87,200.52,197.01,197.62,190,700
2024-06-11,195.15,196.64,193.94,196.34,168,600
2024-06-10,197.80,198.14,193.79,195.63,150,900
2024-06-07,197.22,200.22,194.13,199.60,194,300
2024-06-06,197.09,198.09,196.02,197.99,151,000
2024-06-05,196.59,198.80,194.71,197.40,188,100
2024-06-04,196.12,196.52,194.45,195.01,152,100
2024-06-03,195.67,198.07,194.98,197.16,192,700
2024-05-31,195.07,196.04,193.91,195.50,213,700
2024-05-30,196.79,196.87,194.00,195.18,188,000
2024-05-29,204.37,205.71,194.00,195.99,445,900
2024-05-28,208.50,210.74,204.05,205.62,147,700
2024-05-24,209.08,209.08,206.20,208.35,117,200
2024-05-23,208.75,211.08,206.50,208.03,163,900
2024-05-22,208.09,209.27,206.27,207.12,150,600
2024-05-21,209.18,210.35,208.09,208.37,89,600
2024-05-20,206.79,209.47,206.63,209.09,105,700
2024-05-17,208.45,208.72,204.86,206.79,138,600
2024-05-16,210.26,212.44,207.89,209.09,139,900
2024-05-15,207.46,210.53,206.03,210.34,124,700
2024-05-14,205.34,206.45,204.02,205.19,94,100
