Date,Open,High,Low,Close,Adj Close,Volume
2024-05-06,103.87,105.50,103.79,105.30,103.77,559,700
2024-05-03,103.32,105.35,103.08,103.64,102.14,586,700
2024-05-02,101.98,104.74,100.27,102.86,101.37,1,116,200
2024-05-01,98.43,99.36,97.51,97.90,96.48,484,200
2024-04-30,100.50,100.69,98.30,98.73,97.30,704,400
2024-04-29,101.08,101.33,100.42,100.94,99.48,308,700
2024-04-26,100.07,101.17,100.07,100.71,99.25,360,800
2024-04-25,98.36,100.27,98.36,99.91,98.46,283,500
2024-04-24,99.05,100.13,98.79,99.66,98.21,405,000
2024-04-23,98.11,99.50,98.03,98.93,97.50,487,700
2024-04-22,97.26,98.37,96.48,97.90,96.48,672,100
2024-04-19,95.70,96.83,95.36,96.63,95.23,407,500
2024-04-18,96.06,96.45,95.46,95.66,94.27,428,400
2024-04-17,97.55,97.90,95.92,96.01,94.62,535,000
2024-04-16,96.42,96.84,95.38,96.80,95.40,332,400
2024-04-15,96.69,97.22,95.88,96.42,95.02,428,400
2024-04-12,96.74,97.15,95.99,96.55,95.15,389,900
2024-04-11,97.00,98.14,96.00,97.64,96.22,426,900
2024-04-10,96.05,96.99,95.72,96.39,94.99,515,500
2024-04-09,96.21,97.99,95.55,97.41,96.00,503,300
2024-04-08,96.25,96.74,95.57,96.14,94.35,458,000
2024-04-05,95.33,96.61,95.33,95.87,94.09,334,900
2024-04-04,96.51,98.00,95.73,95.78,94.00,2,014,100
2024-04-03,95.77,96.78,95.44,95.84,94.06,344,600
2024-04-02,96.29,97.31,95.84,96.56,94.76,612,800
2024-04-01,102.34,102.34,97.20,97.35,95.54,1,555,000
2024-03-28,106.32,107.50,106.26,106.46,104.48,387,100
2024-03-27,105.75,106.65,105.75,105.91,103.94,255,800
2024-03-26,105.26,106.05,104.97,105.65,103.68,340,400
2024-03-25,104.74,106.01,104.43,104.53,102.59,247,900
2024-03-22,105.20,105.34,104.60,104.90,102.95,296,500
2024-03-21,105.00,105.53,104.25,105.20,103.24,384,000
2024-03-20,102.48,104.55,102.11,104.15,102.21,361,700
2024-03-19,103.17,103.71,102.46,103.44,101.52,460,700
2024-03-18,103.95,105.30,102.99,103.83,101.90,554,100
2024-03-15,103.03,103.84,101.90,102.59,100.68,3,591,300
2024-03-14,105.05,105.33,102.58,103.75,101.82,645,400
2024-03-13,105.75,105.99,104.05,104.72,102.77,319,600
2024-03-12,104.88,105.56,103.49,105.21,103.25,351,600
2024-03-11,104.66,105.23,104.25,104.83,102.88,295,600
2024-03-08,105.56,107.00,104.86,105.25,103.29,386,400
2024-03-07,108.03,108.21,104.80,105.56,103.60,387,300
2024-03-06,107.28,108.08,105.94,107.31,105.31,359,700
2024-03-05,106.31,106.70,105.21,105.78,103.81,539,100
2024-03-04,107.81,108.60,106.41,106.64,104.66,287,400
2024-03-01,106.81,108.25,105.43,107.30,105.30,523,500
2024-02-29,107.94,108.41,106.61,107.02,105.03,583,700
2024-02-28,106.90,108.66,106.37,106.65,104.67,297,200
2024-02-27,109.22,109.67,106.62,107.47,105.47,329,300
2024-02-26,107.75,109.12,107.23,108.41,106.39,307,100
2024-02-23,109.74,109.95,107.18,107.89,105.88,332,200
2024-02-22,110.00,110.62,109.08,109.28,107.25,353,000
2024-02-21,109.44,109.84,107.91,108.84,106.82,787,800
2024-02-20,115.89,115.89,110.26,110.76,108.70,949,100
2024-02-16,115.75,119.86,113.38,117.19,115.01,1,300,200
2024-02-15,112.75,116.88,106.42,116.15,113.99,1,977,000
2024-02-14,103.63,105.09,102.98,104.63,102.68,711,400
2024-02-13,101.65,102.71,100.55,102.58,100.67,435,900
2024-02-12,104.53,104.94,103.80,104.13,102.19,266,500
2024-02-09,104.20,104.77,103.31,103.96,102.03,232,100
2024-02-08,102.07,104.00,101.37,103.97,102.04,295,300
2024-02-07,103.41,103.66,101.97,102.48,100.57,175,300
2024-02-06,102.84,103.34,101.70,102.99,101.07,333,400
2024-02-05,103.87,104.34,102.00,102.91,101.00,300,600
2024-02-02,103.91,105.47,103.80,104.69,102.74,222,100
2024-02-01,105.77,106.95,103.36,104.75,102.80,332,900
2024-01-31,106.87,107.65,104.40,105.05,103.10,433,800
2024-01-30,106.78,107.99,105.73,107.53,105.53,454,000
2024-01-29,105.11,107.09,104.75,106.80,104.81,221,200
2024-01-26,105.53,105.98,104.74,105.33,103.37,190,700
2024-01-25,106.63,106.63,105.08,105.37,103.41,293,900
2024-01-24,107.40,107.71,104.64,105.15,103.19,240,300
2024-01-23,107.40,107.87,105.50,106.04,104.07,359,500
2024-01-22,107.36,108.21,106.04,107.05,105.06,586,900
2024-01-19,105.30,106.57,103.61,106.42,104.44,381,500
2024-01-18,103.95,105.22,102.65,104.78,102.83,355,900
2024-01-17,103.18,104.40,102.33,102.92,101.01,360,800
2024-01-16,107.74,108.21,103.43,103.86,101.93,592,100
2024-01-12,104.14,104.23,103.11,103.36,101.44,199,300
2024-01-11,104.50,104.96,103.21,103.76,101.83,214,300
2024-01-10,105.34,105.34,103.76,104.35,102.41,241,400
2024-01-09,103.35,105.88,103.35,104.87,102.92,244,100
2024-01-08,104.92,105.60,104.33,105.50,103.14,434,400
2024-01-05,103.91,104.79,103.30,104.33,102.00,204,600
2024-01-04,104.80,105.69,104.24,104.43,102.10,223,600
2024-01-03,105.74,106.52,104.69,104.73,102.39,347,500
2024-01-02,108.50,108.50,104.83,106.26,103.89,335,300
2023-12-29,109.52,110.04,108.06,108.54,106.12,285,400
2023-12-28,109.98,110.28,109.43,109.43,106.99,148,400
2023-12-27,111.11,111.55,109.82,110.42,107.95,187,100
2023-12-26,111.18,111.79,110.63,111.33,108.84,158,600
2023-12-22,111.00,111.67,110.41,110.56,108.09,202,000
2023-12-21,111.51,111.51,109.94,111.10,108.62,267,500
2023-12-20,110.34,111.48,109.42,109.98,107.52,420,200
2023-12-19,110.14,111.10,109.75,110.20,107.74,301,600
2023-12-18,109.40,109.97,107.65,109.28,106.84,403,900
2023-12-15,108.12,109.81,107.57,109.30,106.86,1,700,400
2023-12-14,106.97,108.17,106.49,107.86,105.45,466,000
2023-12-13,105.50,106.83,104.25,105.89,103.53,497,500
2023-12-12,106.85,106.85,104.32,105.51,103.15,565,500
2023-12-11,106.47,107.54,105.51,106.85,104.46,289,900
2023-12-08,105.82,108.22,105.82,106.64,104.26,316,900
2023-12-07,104.00,105.73,103.16,105.70,103.34,291,100
2023-12-06,104.66,106.78,103.18,103.42,101.11,473,800
2023-12-05,101.68,103.46,101.35,103.16,100.86,295,000
2023-12-04,100.58,102.82,100.38,102.42,100.13,425,400
2023-12-01,100.21,101.47,99.37,100.99,98.74,413,700
2023-11-30,100.97,100.97,97.51,99.92,97.69,543,900
2023-11-29,100.64,101.09,100.24,100.91,98.66,270,800
2023-11-28,100.35,100.42,99.17,100.06,97.83,367,000
2023-11-27,99.75,100.60,98.99,100.34,98.10,287,600
2023-11-24,99.65,99.94,98.96,99.91,97.68,128,000
2023-11-22,100.00,100.10,98.98,99.55,97.33,191,300
2023-11-21,98.26,99.76,98.11,99.50,97.28,286,600
2023-11-20,96.47,99.23,96.47,98.98,96.77,437,600
2023-11-17,97.32,97.43,95.53,96.47,94.32,431,300
2023-11-16,94.97,96.92,94.10,96.89,94.73,580,100
2023-11-15,94.12,95.03,93.33,94.92,92.80,555,600
2023-11-14,92.10,94.38,91.16,93.79,91.70,645,600
2023-11-13,88.29,90.94,88.08,90.50,88.48,528,600
2023-11-10,86.60,88.44,86.56,88.29,86.32,345,300
2023-11-09,85.98,87.12,85.36,85.89,83.97,241,100
2023-11-08,85.38,85.60,84.41,85.40,83.49,167,200
2023-11-07,85.63,86.71,84.97,85.22,83.32,247,700
2023-11-06,85.33,85.50,84.71,85.37,83.46,274,200
2023-11-03,83.56,85.55,82.68,85.33,83.42,547,700
2023-11-02,80.87,82.91,76.82,82.85,81.00,676,300
2023-11-01,75.20,76.33,75.20,76.32,74.62,191,400
2023-10-31,75.17,75.72,74.91,75.25,73.57,159,600
2023-10-30,76.33,76.33,74.65,75.03,73.35,179,600
2023-10-27,75.96,76.38,75.20,75.70,74.01,176,100
2023-10-26,77.28,77.38,75.72,75.78,74.09,208,900
2023-10-25,77.91,78.93,76.83,77.03,75.31,232,200
2023-10-24,77.98,78.54,77.42,78.37,76.62,215,900
2023-10-23,77.12,77.79,76.77,77.32,75.59,316,600
2023-10-20,78.34,78.38,77.03,77.16,75.44,239,800
2023-10-19,78.72,78.84,77.79,78.06,76.32,222,400
2023-10-18,79.24,79.76,78.50,78.85,77.09,193,700
2023-10-17,79.11,80.40,79.11,79.79,78.01,189,600
2023-10-16,80.50,81.31,79.65,79.65,77.87,220,000
2023-10-13,81.61,81.91,79.00,80.10,78.31,255,500
2023-10-12,82.05,82.05,81.09,81.57,79.75,182,000
2023-10-11,81.79,83.16,81.69,81.80,79.97,228,000
2023-10-10,80.39,81.95,80.19,81.59,79.77,235,100
2023-10-09,80.32,81.14,80.21,80.85,78.65,113,900
2023-10-06,79.47,81.12,79.24,80.60,78.41,160,300
2023-10-05,80.32,80.46,79.42,79.76,77.59,156,200
2023-10-04,80.36,80.91,79.59,80.50,78.31,177,700
2023-10-03,79.95,80.36,79.01,80.15,77.97,265,100
2023-10-02,80.50,80.75,79.83,80.41,78.23,177,200
2023-09-29,81.35,81.36,79.64,80.24,78.06,217,200
2023-09-28,79.78,81.43,79.78,80.77,78.58,227,400
2023-09-27,80.19,80.74,79.71,79.97,77.80,384,900
2023-09-26,80.07,80.60,79.20,79.57,77.41,203,400
2023-09-25,80.87,81.66,80.55,80.65,78.46,162,100
2023-09-22,80.34,81.24,80.19,81.01,78.81,202,300
2023-09-21,81.27,81.88,80.19,80.23,78.05,323,000
2023-09-20,82.88,83.35,81.85,81.90,79.68,194,900
2023-09-19,82.11,82.83,81.84,82.46,80.22,240,100
2023-09-18,82.42,83.36,82.28,82.47,80.23,227,000
2023-09-15,83.04,83.09,81.97,82.20,79.97,804,800
