Date,Open,High,Low,Close,Volume
2022-12-20,118.73,121.29,118.12,120.29,215,900
2022-12-19,118.58,119.32,117.14,118.94,276,900
2022-12-16,119.06,120.36,116.07,119.04,806,800
2022-12-15,121.59,122.18,119.62,119.64,251,400
2022-12-14,123.56,125.41,121.05,123.60,284,500
2022-12-13,126.97,127.50,121.75,123.30,268,100
2022-12-12,120.00,121.70,118.41,120.06,370,800
2022-12-09,119.48,120.68,118.78,119.43,196,000
2022-12-08,118.99,121.73,117.71,120.39,209,400
2022-12-07,117.14,118.48,116.21,118.06,236,200
2022-12-06,121.51,122.03,116.17,117.01,316,400
2022-12-05,124.76,125.62,120.59,121.43,219,300
2022-12-02,124.79,128.25,123.56,126.46,207,300
2022-12-01,125.75,128.33,125.29,127.04,196,100
2022-11-30,119.32,126.15,118.02,125.94,293,400
2022-11-29,120.98,121.30,118.82,119.50,149,700
2022-11-28,122.37,123.79,120.71,121.25,183,500
2022-11-25,123.16,124.02,122.09,123.77,115,400
2022-11-23,122.70,124.80,121.80,123.75,131,600
2022-11-22,120.62,122.88,119.26,122.69,171,700
2022-11-21,121.26,122.62,120.07,120.25,187,000
2022-11-18,123.20,123.20,119.87,121.54,181,000
2022-11-17,121.98,123.07,120.07,120.81,193,800
2022-11-16,127.22,129.10,123.80,124.27,231,700
2022-11-15,127.45,129.85,125.16,128.27,357,100
2022-11-14,122.65,125.15,121.17,123.42,290,000
2022-11-11,121.75,125.54,121.15,124.04,340,400
2022-11-10,116.91,121.08,116.91,120.95,644,000
2022-11-09,110.53,110.53,107.77,108.50,369,100
2022-11-08,111.32,113.28,108.02,110.85,354,900
2022-11-07,110.24,111.52,107.51,111.18,406,800
2022-11-04,111.62,111.62,107.18,109.34,298,600
2022-11-03,111.76,113.38,110.00,110.13,289,000
2022-11-02,118.11,118.14,112.77,112.83,359,400
2022-11-01,123.87,124.41,117.58,117.58,330,400
2022-10-31,120.19,123.79,119.93,121.67,351,600
2022-10-28,119.22,120.33,117.58,120.31,430,500
2022-10-27,119.00,122.62,118.32,118.83,649,000
2022-10-26,120.00,127.14,114.41,118.34,1,352,200
2022-10-25,129.01,133.61,129.01,133.59,435,300
2022-10-24,128.62,129.06,126.06,128.50,497,900
2022-10-21,124.66,127.66,121.33,127.53,381,000
2022-10-20,127.81,129.75,124.40,125.47,298,500
2022-10-19,129.29,129.97,124.86,126.96,286,900
2022-10-18,131.44,133.11,129.38,131.37,323,200
2022-10-17,125.27,128.27,124.80,127.50,343,100
2022-10-14,128.96,130.07,122.01,122.21,491,200
2022-10-13,123.42,128.79,122.07,127.63,495,400
2022-10-12,129.32,130.38,127.52,127.64,258,300
2022-10-11,132.15,132.15,128.61,129.32,307,400
2022-10-10,135.13,135.13,131.14,132.59,172,000
2022-10-07,138.63,138.63,134.02,135.43,224,700
2022-10-06,137.99,141.07,137.99,140.49,300,400
2022-10-05,136.33,138.68,135.18,138.17,281,900
2022-10-04,138.27,140.16,136.12,137.67,549,900
2022-10-03,134.39,136.66,131.94,135.59,337,000
2022-09-30,133.99,136.63,132.76,133.03,370,600
2022-09-29,132.83,134.36,131.84,134.23,308,500
2022-09-28,132.20,135.16,131.27,134.23,396,100
2022-09-27,132.08,133.61,129.64,131.20,278,100
2022-09-26,129.52,133.26,129.11,130.55,337,600
2022-09-23,130.45,130.69,128.19,129.63,326,800
2022-09-22,132.42,133.87,130.38,131.33,240,300
2022-09-21,136.11,137.83,133.53,133.53,262,300
2022-09-20,136.67,141.74,134.25,135.32,314,200
2022-09-19,136.90,138.21,135.58,137.50,259,000
2022-09-16,138.71,138.71,135.83,137.74,898,900
2022-09-15,140.33,141.84,139.23,140.10,321,000
2022-09-14,140.91,141.82,139.12,141.51,304,100
2022-09-13,141.18,142.95,139.95,140.77,276,900
2022-09-12,145.97,147.41,145.31,146.47,267,100
2022-09-09,142.46,146.76,142.33,145.31,337,500
2022-09-08,138.06,141.32,137.51,141.28,193,700
2022-09-07,137.28,139.72,136.61,139.51,256,100
2022-09-06,136.64,137.49,134.90,137.04,290,500
2022-09-02,141.63,142.13,136.16,136.88,261,400
2022-09-01,139.56,140.21,137.30,140.09,231,400
2022-08-31,142.88,143.23,141.12,141.26,216,600
2022-08-30,141.64,142.41,139.87,141.43,203,100
2022-08-29,141.20,142.76,140.31,140.81,146,700
2022-08-26,147.82,148.18,142.26,142.45,183,100
2022-08-25,146.72,148.51,145.68,148.35,183,900
2022-08-24,145.32,146.46,144.66,145.68,170,400
2022-08-23,145.19,147.68,143.91,144.48,201,100
2022-08-22,146.65,147.76,144.88,146.01,245,100
2022-08-19,150.36,150.36,147.96,148.93,281,100
2022-08-18,154.41,154.41,151.54,152.04,314,200
2022-08-17,153.06,155.81,152.83,154.01,433,700
2022-08-16,152.25,155.30,151.74,155.00,399,500
2022-08-15,149.89,153.83,149.89,153.61,251,400
2022-08-12,148.73,150.06,147.73,149.99,222,900
2022-08-11,150.11,150.31,147.24,147.94,275,800
2022-08-10,148.69,150.51,147.58,148.31,348,900
2022-08-09,144.97,146.00,143.49,145.02,258,300
2022-08-08,145.99,148.34,145.31,146.10,245,900
2022-08-05,141.81,145.18,141.45,145.00,250,100
2022-08-04,145.17,145.21,141.37,143.64,367,200
2022-08-03,140.11,145.21,139.68,144.97,360,600
2022-08-02,138.67,141.05,138.23,139.35,324,000
2022-08-01,139.11,141.85,137.68,140.16,266,900
2022-07-29,139.45,141.69,137.66,140.67,284,700
2022-07-28,135.21,140.09,133.80,139.06,599,300
2022-07-27,121.77,139.26,121.29,137.44,993,000
2022-07-26,119.19,119.19,115.36,116.62,471,700
2022-07-25,118.48,119.66,117.43,118.96,292,100
2022-07-22,120.31,121.91,117.96,118.73,239,600
2022-07-21,118.97,120.85,118.43,120.72,247,600
2022-07-20,115.81,119.88,114.92,118.94,303,700
2022-07-19,114.88,115.68,113.43,114.75,524,500
2022-07-18,113.06,114.52,112.43,112.90,269,400
2022-07-15,110.97,112.75,109.76,112.29,220,400
2022-07-14,110.81,112.28,106.02,108.95,576,200
2022-07-13,113.76,114.13,110.90,111.92,470,700
2022-07-12,122.40,123.34,115.41,115.50,509,700
2022-07-11,122.26,123.03,120.56,122.05,131,500
2022-07-08,122.81,124.72,122.29,123.69,162,200
2022-07-07,121.50,125.04,121.50,124.21,178,000
2022-07-06,121.55,123.03,120.61,121.56,307,000
2022-07-05,115.75,121.20,115.39,120.66,294,700
2022-07-01,115.05,117.23,112.59,117.23,258,100
2022-06-30,115.26,115.71,111.74,114.60,374,900
2022-06-29,116.31,117.11,114.83,117.04,208,500
2022-06-28,118.88,120.00,115.54,115.77,187,500
2022-06-27,120.11,120.14,118.04,118.73,187,700
2022-06-24,116.82,120.69,116.82,120.32,411,200
2022-06-23,112.37,115.85,111.10,115.27,215,700
2022-06-22,110.03,112.69,109.95,110.82,262,600
2022-06-21,112.42,114.14,111.14,111.35,239,300
2022-06-17,111.05,112.85,109.62,111.27,654,100
2022-06-16,110.99,111.72,107.82,108.72,422,200
2022-06-15,112.62,114.82,111.45,113.62,469,700
2022-06-14,111.81,112.35,108.94,110.62,428,100
2022-06-13,114.40,116.09,110.35,110.88,459,400
2022-06-10,120.85,120.85,117.63,118.50,253,100
2022-06-09,125.34,127.16,123.37,123.47,170,000
2022-06-08,128.67,129.76,126.74,126.81,227,800
2022-06-07,123.65,129.26,122.66,128.60,219,600
2022-06-06,127.77,127.77,124.79,125.31,250,700
2022-06-03,127.02,128.94,124.48,125.52,296,000
2022-06-02,121.25,129.72,115.88,128.62,316,900
2022-06-01,121.95,124.69,119.51,121.70,242,200
2022-05-31,122.00,122.30,119.78,120.93,355,200
2022-05-27,120.97,123.27,120.90,122.58,321,100
2022-05-26,116.09,119.66,115.18,119.11,172,700
2022-05-25,113.01,117.36,113.01,116.19,208,500
2022-05-24,116.16,117.09,113.48,114.37,178,500
2022-05-23,118.67,118.84,115.60,118.05,287,100
2022-05-20,118.70,119.90,114.64,117.66,242,800
2022-05-19,112.49,118.48,111.92,116.81,422,000
2022-05-18,118.70,120.59,111.58,112.66,481,900
2022-05-17,120.44,121.88,117.17,120.78,279,500
2022-05-16,120.39,122.19,117.55,117.94,259,600
2022-05-13,117.44,123.34,116.06,121.78,381,700
2022-05-12,112.35,116.81,112.15,115.45,450,300
2022-05-11,116.73,119.63,112.95,113.47,400,900
2022-05-10,120.42,121.02,114.71,117.83,368,900
2022-05-09,121.35,122.65,117.51,118.02,323,000
2022-05-06,124.71,126.25,120.79,123.84,537,000
2022-05-05,130.16,131.76,123.92,126.00,449,800
2022-05-04,128.53,132.97,125.08,132.43,363,100
2022-05-03,130.27,131.67,127.25,128.48,334,700
2022-05-02,130.55,132.21,128.85,131.35,349,700
2022-04-29,131.59,133.38,130.27,130.55,341,000
2022-04-28,132.14,134.97,126.75,132.41,370,800
2022-04-27,129.88,134.49,128.96,129.50,601,400
2022-04-26,133.57,134.17,129.01,129.50,371,000
2022-04-25,131.94,134.89,130.93,134.75,251,500
2022-04-22,138.51,140.51,131.95,132.03,319,000
2022-04-21,144.16,145.74,137.71,138.48,182,300
2022-04-20,142.72,145.54,140.99,142.18,240,200
2022-04-19,137.22,142.61,136.87,141.53,292,500
2022-04-18,135.84,137.97,134.48,137.39,314,300
2022-04-14,136.56,138.54,135.89,136.60,281,600
2022-04-13,132.60,136.54,131.64,136.03,187,200
2022-04-12,134.41,136.92,133.09,133.15,210,500
2022-04-11,132.45,133.73,130.63,132.38,309,000
2022-04-08,136.41,136.99,134.20,134.22,284,000
2022-04-07,137.30,140.84,134.82,137.02,501,500
2022-04-06,137.51,138.73,134.67,137.49,259,200
2022-04-05,142.60,142.91,138.56,139.16,245,000
2022-04-04,140.97,142.76,140.67,141.97,245,000
2022-04-01,138.58,141.21,138.01,140.12,418,000
2022-03-31,141.97,142.54,138.59,138.71,252,700
2022-03-30,142.70,143.31,141.08,142.05,242,800
2022-03-29,141.24,144.66,138.65,144.04,246,100
2022-03-28,137.27,139.41,135.28,139.39,265,800
2022-03-25,140.84,140.84,136.33,137.15,316,600
2022-03-24,140.70,141.06,138.37,140.78,186,000
2022-03-23,142.88,145.45,140.25,140.43,266,000
2022-03-22,142.52,146.05,140.98,145.29,354,900
2022-03-21,139.63,141.36,136.94,138.13,259,600
2022-03-18,136.45,140.83,136.38,140.51,414,300
2022-03-17,134.29,136.17,133.38,136.17,348,300
2022-03-16,131.04,135.54,130.05,135.48,301,400
2022-03-15,128.03,131.17,126.86,129.70,256,100
2022-03-14,130.61,132.85,127.22,127.80,250,200
2022-03-11,132.89,134.00,130.31,130.70,247,200
2022-03-10,132.04,133.74,130.86,131.75,280,200
2022-03-09,129.07,135.35,128.98,134.39,391,300
2022-03-08,126.02,128.36,124.61,126.55,461,500
2022-03-07,131.35,132.05,126.60,126.69,424,300
2022-03-04,133.12,136.91,129.61,130.77,233,800
2022-03-03,137.86,138.12,132.68,133.59,264,600
2022-03-02,133.59,136.53,131.83,136.40,456,900
2022-03-01,133.90,136.35,132.20,132.93,325,000
2022-02-28,133.33,135.04,131.36,133.68,356,100
2022-02-25,133.77,134.64,131.45,134.12,358,700
