Date,Open,High,Low,Close,Volume
2024-09-19,360.00,366.30,356.04,363.79,490,200
2024-09-18,354.79,358.76,347.79,351.83,337,200
2024-09-17,347.07,354.61,345.59,354.52,539,900
2024-09-16,337.24,344.19,335.86,343.79,242,000
2024-09-13,339.12,343.51,337.19,337.48,267,700
2024-09-12,338.81,338.85,334.49,337.04,288,100
2024-09-11,334.85,337.67,327.40,337.44,305,000
2024-09-10,329.37,335.09,325.31,334.85,277,700
2024-09-09,321.59,328.26,321.59,327.93,344,100
2024-09-06,328.80,330.70,318.01,320.77,690,400
2024-09-05,326.45,331.00,323.44,329.04,254,700
2024-09-04,328.74,331.33,326.82,328.87,362,400
2024-09-03,341.46,342.95,329.32,330.45,467,300
2024-08-30,345.32,345.66,337.93,345.38,453,500
2024-08-29,345.44,348.08,342.03,342.27,319,200
2024-08-28,344.68,347.20,342.00,343.83,211,200
2024-08-27,345.10,346.17,342.50,346.04,236,800
2024-08-26,352.97,352.97,346.50,347.69,248,200
2024-08-23,344.17,351.79,344.17,351.62,196,300
2024-08-22,346.76,346.92,341.83,342.16,224,900
2024-08-21,348.69,348.69,343.58,345.00,310,700
2024-08-20,346.06,348.44,341.27,344.85,431,300
2024-08-19,344.11,347.02,340.50,347.02,298,900
2024-08-16,342.32,346.32,342.18,344.14,276,500
2024-08-15,338.77,344.40,338.70,343.21,307,200
2024-08-14,332.23,333.66,327.59,333.24,248,800
2024-08-13,323.16,334.20,323.16,332.12,431,600
2024-08-12,320.70,322.58,318.00,320.34,279,800
2024-08-09,320.55,322.98,315.25,319.95,271,700
2024-08-08,307.73,323.75,304.28,321.71,673,300
2024-08-07,321.23,324.55,314.36,314.65,529,700
2024-08-06,318.47,322.91,316.14,316.56,367,400
2024-08-05,310.57,319.65,305.00,317.86,464,600
2024-08-02,331.80,332.13,319.04,322.30,447,800
2024-08-01,350.42,353.86,334.30,342.58,580,900
2024-07-31,357.78,359.69,348.99,351.19,634,400
2024-07-30,359.80,372.93,346.72,348.12,1,217,400
2024-07-29,327.38,335.57,325.02,335.09,605,800
2024-07-26,326.50,330.97,323.00,325.98,458,700
2024-07-25,321.49,330.13,319.83,324.41,353,100
2024-07-24,328.40,330.74,321.66,322.09,201,900
2024-07-23,325.84,333.00,324.53,331.20,219,800
2024-07-22,325.01,326.91,322.75,326.57,303,000
2024-07-19,324.99,325.32,319.48,321.45,208,200
2024-07-18,325.32,329.63,321.80,323.37,414,800
2024-07-17,332.11,335.86,325.67,325.89,410,800
2024-07-16,328.79,337.08,328.69,335.76,321,400
2024-07-15,325.64,328.94,325.30,327.50,281,100
2024-07-12,329.79,334.22,324.89,325.19,375,900
2024-07-11,326.21,331.73,325.08,328.32,360,200
2024-07-10,316.58,324.43,315.82,323.81,258,100
2024-07-09,314.91,321.16,314.00,315.24,339,000
2024-07-08,311.99,314.96,310.57,314.48,209,100
2024-07-05,312.25,312.43,308.70,310.51,245,700
2024-07-03,312.35,314.13,309.24,312.85,106,600
2024-07-02,307.39,311.56,306.21,310.03,212,700
2024-07-01,308.82,313.05,303.36,306.21,266,700
2024-06-28,309.00,314.04,306.16,308.93,417,900
2024-06-27,307.03,309.70,304.60,306.99,303,700
2024-06-26,303.93,307.21,302.26,307.12,264,800
2024-06-25,308.20,309.11,304.46,306.04,318,300
2024-06-24,300.47,307.76,300.05,306.71,428,200
2024-06-21,297.71,301.17,293.43,300.01,572,100
2024-06-20,296.00,298.27,295.05,296.64,352,300
2024-06-18,302.09,302.09,294.45,295.25,436,200
2024-06-17,300.95,303.59,298.65,302.40,306,400
2024-06-14,305.49,305.49,298.68,301.37,218,800
2024-06-13,307.64,309.21,304.61,308.91,303,000
2024-06-12,307.24,310.11,303.02,304.56,191,600
2024-06-11,301.01,303.00,299.04,301.38,172,900
2024-06-10,298.82,303.77,295.08,302.60,227,800
2024-06-07,305.22,308.03,300.43,300.83,187,300
2024-06-06,307.12,308.87,304.15,307.49,162,800
2024-06-05,304.80,309.99,303.00,307.50,248,000
2024-06-04,303.98,307.89,301.38,302.77,219,500
2024-06-03,314.10,314.63,302.27,307.63,305,600
2024-05-31,316.61,318.77,308.16,312.34,507,200
2024-05-30,319.55,319.55,315.31,316.62,233,800
