Date,Open,High,Low,Close,Volume
2022-07-20,126.86,127.97,125.26,127.33,986,800
2022-07-19,122.21,123.98,121.95,123.75,499,400
2022-07-18,123.04,123.41,121.09,121.15,777,200
2022-07-15,121.97,123.33,121.95,122.72,713,100
2022-07-14,122.48,122.59,120.13,121.56,886,300
2022-07-13,120.21,123.66,120.11,122.82,1,053,800
2022-07-12,126.68,127.26,121.86,122.63,1,039,500
2022-07-11,126.05,126.56,125.35,125.64,628,400
2022-07-08,124.62,127.45,124.47,127.16,872,200
2022-07-07,123.77,125.12,123.39,124.99,1,191,400
2022-07-06,123.09,125.16,121.51,124.18,870,400
2022-07-05,122.52,123.40,120.79,123.12,922,100
2022-07-01,121.52,124.10,121.36,123.83,640,400
2022-06-30,120.50,122.71,120.22,121.78,1,270,900
2022-06-29,121.66,121.66,120.44,121.21,738,600
2022-06-28,124.37,124.94,121.00,121.70,647,600
2022-06-27,123.69,125.15,121.78,123.91,783,400
2022-06-24,119.92,124.14,118.61,124.10,990,300
2022-06-23,119.20,119.20,117.46,118.54,813,400
2022-06-22,119.32,120.59,118.03,118.59,929,500
2022-06-21,120.54,122.07,119.53,120.18,893,200
2022-06-17,118.58,120.55,118.15,119.42,1,380,700
2022-06-16,119.46,120.20,117.48,117.60,1,144,700
2022-06-15,121.47,122.89,119.92,121.14,788,100
2022-06-14,121.14,123.22,120.61,121.45,1,013,600
2022-06-13,120.16,120.99,117.44,120.62,1,685,500
2022-06-10,124.59,125.45,123.75,123.79,721,100
2022-06-09,127.81,128.30,125.53,125.55,607,800
2022-06-08,128.38,129.71,127.70,128.05,609,700
2022-06-07,128.27,130.10,128.27,129.00,694,000
2022-06-06,130.29,130.70,128.60,129.18,501,700
2022-06-03,128.80,129.93,127.68,129.76,812,700
2022-06-02,126.57,129.77,126.42,129.33,1,419,600
2022-06-01,125.21,128.05,124.48,126.35,1,312,400
2022-05-31,125.47,126.00,123.80,125.08,1,551,200
2022-05-27,124.65,126.25,124.65,126.18,809,100
2022-05-26,122.25,124.87,122.25,124.23,884,800
2022-05-25,123.26,123.87,122.23,123.29,837,300
2022-05-24,123.62,124.66,122.03,123.49,664,700
2022-05-23,121.66,124.16,121.65,124.12,860,900
2022-05-20,122.26,123.89,119.83,122.03,1,214,900
2022-05-19,121.33,122.09,120.16,120.61,983,800
2022-05-18,123.62,124.92,121.05,121.54,854,600
2022-05-17,125.78,125.99,123.44,124.01,1,148,500
2022-05-16,122.66,123.70,121.07,122.49,902,400
2022-05-13,121.88,122.61,120.39,122.20,1,061,100
2022-05-12,121.04,122.53,118.52,120.61,1,433,800
2022-05-11,119.54,123.46,118.73,122.28,1,599,800
2022-05-10,121.15,121.89,119.39,120.48,1,571,300
2022-05-09,118.18,120.03,117.60,119.29,1,980,700
2022-05-06,122.50,122.92,119.94,120.19,1,413,500
2022-05-05,126.18,126.19,122.04,122.94,1,611,200
2022-05-04,127.65,127.86,123.72,126.92,1,306,700
2022-05-03,128.35,128.84,127.07,127.74,985,400
2022-05-02,125.81,128.85,125.48,128.54,1,052,600
2022-04-29,128.11,128.73,125.47,126.29,1,410,700
2022-04-28,126.42,129.98,125.92,128.83,1,454,500
2022-04-27,127.52,132.14,126.39,126.90,3,076,100
2022-04-26,137.47,138.23,135.46,135.51,1,633,000
2022-04-25,137.04,138.97,135.24,138.86,1,304,900
2022-04-22,139.75,140.53,137.08,137.27,1,363,300
2022-04-21,143.41,144.46,140.01,140.56,1,017,900
2022-04-20,144.80,145.46,143.28,143.41,922,600
2022-04-19,141.04,144.76,141.00,144.28,1,088,900
2022-04-18,143.51,143.51,140.50,142.08,977,100
2022-04-14,143.17,144.51,142.37,142.78,1,298,900
2022-04-13,140.37,142.79,139.84,142.73,1,125,800
2022-04-12,142.84,143.90,140.55,140.86,1,131,800
2022-04-11,141.32,142.01,139.13,140.39,908,600
2022-04-08,144.75,145.54,141.66,142.82,1,570,900
2022-04-07,138.70,144.94,138.70,144.08,1,989,200
2022-04-06,140.89,141.99,138.24,139.38,1,561,600
2022-04-05,141.08,143.38,140.49,142.40,1,319,100
2022-04-04,139.13,141.42,138.51,141.16,966,700
2022-04-01,139.73,141.65,138.64,139.23,924,300
2022-03-31,137.53,140.79,137.52,138.26,1,038,400
2022-03-30,138.10,140.00,137.60,138.26,915,100
2022-03-29,139.47,139.60,136.42,139.23,1,453,400
2022-03-28,140.95,142.24,138.03,138.37,1,352,500
2022-03-25,139.75,142.52,139.00,142.37,1,080,400
2022-03-24,139.78,140.14,137.95,139.29,1,055,300
2022-03-23,138.64,139.39,136.73,138.74,868,800
2022-03-22,136.95,140.24,136.58,139.07,1,373,200
2022-03-21,136.72,138.50,134.16,136.74,1,788,900
2022-03-18,137.64,141.04,136.48,139.87,3,014,100
2022-03-17,136.05,138.76,134.30,138.52,1,077,600
2022-03-16,136.89,138.72,133.59,136.89,1,640,400
2022-03-15,134.48,135.64,132.88,135.45,1,217,000
2022-03-14,132.41,136.11,132.38,134.48,1,538,700
2022-03-11,142.39,142.54,133.78,134.16,2,088,400
2022-03-10,139.27,142.05,137.85,141.93,1,119,000
2022-03-09,135.91,139.85,134.71,138.45,1,831,700
2022-03-08,137.67,141.17,135.45,136.07,1,855,100
2022-03-07,143.71,145.35,139.46,139.70,2,305,100
2022-03-04,144.37,145.98,143.11,145.96,1,462,200
2022-03-03,149.62,149.62,143.29,143.61,1,586,900
2022-03-02,144.74,149.60,143.35,148.98,1,797,900
2022-03-01,144.16,147.08,142.78,143.90,2,553,100
2022-02-28,140.22,145.79,140.22,144.88,2,893,400
