Date,Open,High,Low,Close,Volume
"Apr 4, 2024","63.01","63.63","61.44","61.49","1,208,700"
"Apr 3, 2024","62.46","63.49","62.00","62.35","1,296,300"
"Apr 2, 2024","62.79","62.99","62.20","62.83","861,800"
"Apr 1, 2024","64.19","64.27","63.12","63.17","910,000"
"Mar 28, 2024","63.38","64.63","62.63","64.36","2,964,500"
"Mar 27, 2024","63.61","64.18","62.48","63.30","2,220,100"
"Mar 26, 2024","63.30","64.55","63.13","63.44","1,460,300"
"Mar 25, 2024","64.18","64.36","62.98","63.10","1,091,500"
"Mar 22, 2024","64.40","64.71","64.11","64.20","715,100"
"Mar 21, 2024","64.00","65.55","63.81","64.69","1,114,800"
"Mar 20, 2024","63.57","63.95","62.90","63.74","911,400"
"Mar 19, 2024","62.22","63.56","61.95","63.47","1,166,500"
"Mar 18, 2024","62.43","62.99","62.14","62.45","1,019,900"
"Mar 15, 2024","61.88","62.66","61.88","62.07","2,861,500"
"Mar 14, 2024","63.47","63.47","61.61","62.33","1,467,800"
"Mar 13, 2024","63.45","63.81","63.13","63.33","1,137,300"
"Mar 12, 2024","62.93","63.93","62.73","63.42","1,073,400"
"Mar 11, 2024","63.09","63.57","62.44","62.84","1,050,700"
"Mar 8, 2024","63.01","63.89","62.72","63.09","1,617,800"
"Mar 7, 2024","62.59","63.07","62.25","62.50","878,500"
"Mar 6, 2024","62.19","62.67","61.76","62.43","1,045,800"
"Mar 5, 2024","62.24","62.93","61.54","61.79","1,138,300"
"Mar 4, 2024","62.30","62.70","61.84","62.55","958,500"
"Mar 1, 2024","61.24","62.39","60.77","62.35","1,660,200"
"Feb 29, 2024","61.05","61.47","60.72","61.19","2,728,500"
"Feb 28, 2024","61.33","62.46","60.70","60.91","1,573,200"
"Feb 27, 2024","62.10","62.49","61.37","61.78","1,116,400"
"Feb 26, 2024","61.22","62.37","61.15","61.81","1,422,900"
"Feb 23, 2024","61.57","62.11","61.03","61.46","1,314,800"
"Feb 22, 2024","60.67","61.92","60.05","61.40","1,798,300"
"Feb 21, 2024","59.81","60.65","59.59","60.31","1,954,900"
"Feb 20, 2024","59.58","60.60","59.44","60.13","2,131,800"
"Feb 16, 2024","59.75","60.89","59.68","60.29","1,990,000"
"Feb 15, 2024","59.03","60.41","59.00","60.15","2,447,200"
"Feb 14, 2024","56.32","58.30","56.31","58.21","3,573,500"
"Feb 13, 2024","54.75","57.15","54.56","55.96","4,016,700"
"Feb 12, 2024","49.79","55.50","49.60","54.69","3,722,300"
"Feb 9, 2024","52.09","52.64","51.73","52.51","1,597,400"
"Feb 8, 2024","51.91","52.39","51.68","52.08","1,031,300"
"Feb 7, 2024","51.75","52.00","51.17","51.91","1,486,000"
"Feb 6, 2024","51.87","52.15","51.49","51.69","865,300"
"Feb 5, 2024","52.06","52.18","51.08","51.64","1,351,600"
"Feb 2, 2024","51.97","52.87","51.66","52.59","940,000"
"Feb 1, 2024","50.93","52.52","50.59","52.39","1,097,500"
"Jan 31, 2024","52.51","52.51","50.86","50.86","1,555,600"
"Jan 30, 2024","52.19","52.97","51.86","52.84","2,083,800"
"Jan 29, 2024","50.88","51.66","50.60","51.58","930,200"
"Jan 26, 2024","51.75","51.93","50.93","50.98","742,100"
"Jan 25, 2024","51.24","51.78","51.02","51.69","855,600"
"Jan 24, 2024","51.56","51.61","50.68","50.74","1,065,100"
"Jan 23, 2024","50.73","51.33","50.45","51.22","1,495,400"
"Jan 22, 2024","50.40","51.06","50.24","50.48","665,700"
"Jan 19, 2024","49.77","50.15","48.99","50.01","817,900"
"Jan 18, 2024","49.45","49.77","48.60","49.40","1,066,400"
"Jan 17, 2024","49.69","50.00","48.74","49.30","893,400"
"Jan 16, 2024","50.82","50.89","50.06","50.31","1,576,600"
"Jan 12, 2024","51.83","51.99","50.78","51.26","710,200"
"Jan 11, 2024","50.95","51.54","50.77","51.50","686,500"
"Jan 10, 2024","50.98","51.15","50.52","50.95","683,800"
"Jan 9, 2024","51.05","51.45","50.71","51.14","892,300"
"Jan 8, 2024","50.77","51.69","50.48","51.64","603,500"
"Jan 5, 2024","50.79","51.49","50.38","50.77","1,125,100"
"Jan 4, 2024","50.42","51.47","50.23","51.02","1,146,400"
"Jan 3, 2024","52.05","52.05","50.51","50.58","777,900"
"Jan 2, 2024","52.60","52.74","52.03","52.45","1,145,000"
"Dec 29, 2023","53.45","53.86","53.13","53.20","769,600"
"Dec 28, 2023","53.35","53.65","53.08","53.64","1,269,600"
"Dec 27, 2023","53.32","53.74","53.15","53.33","727,400"
"Dec 26, 2023","52.46","53.27","52.44","53.19","735,300"
"Dec 22, 2023","52.51","53.03","52.00","52.44","785,200"
"Dec 21, 2023","52.01","52.40","51.59","52.36","924,800"
"Dec 20, 2023","52.22","52.86","51.39","51.42","848,400"
"Dec 19, 2023","51.96","52.70","51.83","52.44","1,876,600"
"Dec 18, 2023","51.85","51.95","51.34","51.65","1,848,700"
"Dec 15, 2023","51.33","51.84","51.00","51.77","4,135,800"
"Dec 14, 2023","49.98","51.85","49.90","51.78","2,331,500"
"Dec 13, 2023","47.96","49.60","47.20","49.22","1,390,600"
"Dec 12, 2023","48.10","48.55","47.67","48.09","2,001,200"
"Dec 11, 2023","46.85","48.72","46.71","48.05","2,275,900"
"Dec 8, 2023","46.57","47.48","46.28","46.90","924,900"
"Dec 7, 2023","46.33","46.87","46.06","46.75","940,400"
"Dec 6, 2023","46.40","47.06","46.09","46.21","802,900"
"Dec 5, 2023","46.41","46.41","45.61","45.94","1,203,900"
"Dec 4, 2023","47.09","47.60","46.51","46.81","1,417,600"
"Dec 1, 2023","46.28","47.50","46.14","47.36","1,642,900"
"Nov 30, 2023","46.01","46.47","45.75","46.40","3,463,200"
"Nov 29, 2023","45.02","46.17","44.89","45.92","2,983,900"
"Nov 28, 2023","44.28","44.69","44.05","44.66","2,274,600"
"Nov 27, 2023","43.76","44.42","43.70","44.40","1,513,400"
"Nov 24, 2023","43.60","44.22","43.52","44.14","425,300"
"Nov 22, 2023","43.52","43.89","43.28","43.68","868,900"
"Nov 21, 2023","43.61","43.69","42.85","43.25","1,042,500"
"Nov 20, 2023","43.38","44.15","43.33","43.93","1,401,500"
"Nov 17, 2023","43.34","43.70","42.83","43.33","1,832,200"
"Nov 16, 2023","43.16","43.59","42.56","42.81","2,363,900"
"Nov 15, 2023","42.62","43.91","42.54","43.37","1,915,400"
