Date,Open,High,Low,Close,Adj Close,Volume
"Feb 16, 2023","270.11","271.14","266.39","267.36","259.99","596,900"
"Feb 15, 2023","269.09","272.01","269.06","272.01","264.51","719,300"
"Feb 14, 2023","270.85","272.13","268.25","270.42","262.96","690,300"
"Feb 13, 2023","272.00","273.80","268.62","271.57","264.08","993,500"
"Feb 10, 2023","264.54","273.00","262.23","271.52","264.03","1,398,000"
"Feb 9, 2023","259.50","261.63","257.13","257.15","250.06","817,300"
"Feb 8, 2023","256.61","260.02","255.28","258.00","250.89","633,500"
"Feb 7, 2023","255.73","258.90","251.25","257.80","250.69","778,500"
"Feb 6, 2023","255.54","259.56","254.95","258.24","251.12","620,000"
"Feb 3, 2023","255.29","258.38","254.38","256.44","249.37","588,700"
"Feb 2, 2023","260.54","261.02","254.33","255.92","248.86","856,800"
"Feb 1, 2023","255.51","260.57","253.89","259.77","252.61","583,000"
"Jan 31, 2023","253.27","257.03","252.67","257.01","249.92","713,700"
"Jan 30, 2023","253.65","255.19","251.95","252.24","245.28","732,800"
"Jan 27, 2023","256.68","257.72","254.00","254.40","247.38","508,000"
"Jan 26, 2023","260.95","261.46","255.50","257.25","250.16","620,200"
"Jan 25, 2023","254.49","259.02","254.27","258.57","251.44","479,200"
"Jan 24, 2023","255.57","257.30","252.16","256.23","249.16","418,800"
"Jan 23, 2023","255.12","258.88","253.92","256.82","249.74","419,500"
"Jan 20, 2023","252.65","255.46","251.00","255.31","248.27","488,300"
"Jan 19, 2023","255.46","256.76","251.65","252.53","245.57","829,200"
"Jan 18, 2023","263.87","264.43","256.52","256.86","249.78","533,400"
"Jan 17, 2023","265.95","267.56","262.46","263.29","256.03","749,500"
"Jan 13, 2023","260.79","266.56","260.01","266.01","258.67","556,300"
"Jan 12, 2023","265.78","266.62","262.53","264.71","257.41","884,700"
"Jan 11, 2023","258.30","264.50","257.13","264.34","257.05","830,300"
"Jan 10, 2023","260.96","262.40","259.66","262.35","255.12","411,600"
"Jan 9, 2023","264.45","268.13","260.29","260.61","253.42","492,100"
"Jan 6, 2023","258.86","265.09","256.66","263.84","256.56","359,300"
"Jan 5, 2023","256.94","257.46","254.26","255.12","248.08","498,000"
"Jan 4, 2023","259.40","260.67","256.07","258.02","250.90","646,500"
"Jan 3, 2023","258.29","259.60","255.56","257.40","250.30","531,500"
"Dec 30, 2022","257.73","257.82","254.84","257.71","250.60","360,900"
"Dec 29, 2022","255.98","259.74","255.98","258.81","251.67","322,100"
"Dec 28, 2022","256.11","257.30","253.55","253.80","246.80","290,500"
"Dec 27, 2022","257.56","257.56","254.62","256.63","249.55","271,100"
"Dec 23, 2022","255.48","256.96","254.48","256.63","249.55","230,600"
"Dec 22, 2022","256.33","256.33","251.47","255.42","248.38","610,700"
"Dec 21, 2022","256.92","260.03","256.40","257.50","250.40","432,700"
"Dec 20, 2022","255.42","256.75","253.85","255.82","248.77","419,200"
"Dec 19, 2022","253.24","255.96","252.56","254.59","247.57","644,900"
"Dec 16, 2022","253.77","255.07","252.15","252.44","245.48","1,191,000"
"Dec 15, 2022","263.23","263.64","256.11","257.14","250.05","700,200"
"Dec 14, 2022","0.88","","","","",""
"Dec 14, 2022","267.21","273.07","263.96","265.83","258.50","970,700"
"Dec 13, 2022","275.00","275.00","265.20","267.15","258.93","927,100"
"Dec 12, 2022","267.26","271.00","265.34","270.84","262.50","441,000"
"Dec 9, 2022","269.50","271.27","265.46","265.57","257.40","465,400"
"Dec 8, 2022","268.76","270.10","266.92","269.79","261.49","450,400"
"Dec 7, 2022","266.27","269.30","263.69","266.79","258.58","614,500"
"Dec 6, 2022","268.85","269.99","263.28","266.17","257.98","673,400"
"Dec 5, 2022","269.78","272.25","267.19","268.23","259.97","527,400"
"Dec 2, 2022","268.76","274.11","268.76","272.70","264.31","602,500"
"Dec 1, 2022","273.41","275.16","271.29","271.78","263.41","748,000"
"Nov 30, 2022","263.68","272.58","263.68","272.20","263.82","1,349,500"
"Nov 29, 2022","264.83","266.36","263.54","264.46","256.32","706,100"
"Nov 28, 2022","266.90","268.53","265.06","265.98","257.79","897,700"
"Nov 25, 2022","267.29","268.91","266.15","268.43","260.17","212,100"
"Nov 23, 2022","265.48","267.44","265.12","266.00","257.81","447,100"
"Nov 22, 2022","263.86","265.55","262.82","265.06","256.90","620,100"
"Nov 21, 2022","262.64","265.34","261.82","262.38","254.30","515,300"
"Nov 18, 2022","258.12","263.99","257.00","262.94","254.85","931,700"
"Nov 17, 2022","254.63","256.82","252.72","255.51","247.65","553,100"
"Nov 16, 2022","251.10","256.44","250.94","255.76","247.89","599,800"
"Nov 15, 2022","253.13","253.30","248.75","250.41","242.70","704,400"
"Nov 14, 2022","250.12","255.60","250.12","250.95","243.23","718,500"
"Nov 11, 2022","260.00","260.02","245.76","249.53","241.85","2,209,500"
"Nov 10, 2022","260.06","261.45","257.28","259.61","251.62","907,100"
"Nov 9, 2022","255.86","255.98","252.65","253.62","245.81","765,900"
