Date,Open,High,Low,Close,Adj Close,Volume
2023-12-04,537.60,542.04,534.00,536.75,531.39,486,600
2023-12-01,538.25,540.86,533.64,540.58,535.18,608,600
2023-11-30,526.23,539.33,526.01,538.25,532.88,1,441,800
2023-11-29,528.36,531.28,525.28,525.83,520.58,377,300
2023-11-28,526.09,531.00,525.37,525.87,520.62,434,400
2023-11-27,526.13,528.12,523.54,525.00,519.76,589,300
2023-11-24,527.27,529.14,524.67,525.59,520.34,280,800
2023-11-22,529.64,531.75,526.53,528.48,523.20,404,100
2023-11-21,524.52,528.44,524.15,527.15,521.89,325,000
2023-11-20,528.36,529.99,521.00,524.72,519.48,353,100
2023-11-17,528.01,528.01,523.24,524.72,519.48,372,500
2023-11-16,522.24,528.07,521.12,525.10,519.86,384,100
2023-11-15,525.08,528.44,520.69,520.88,515.68,423,500
2023-11-14,518.71,525.63,516.27,524.70,519.46,539,500
2023-11-13,516.63,519.47,513.47,517.00,511.84,506,200
2023-11-10,511.41,518.60,510.30,517.15,511.99,534,900
2023-11-09,511.00,513.45,508.07,509.74,504.65,350,100
2023-11-08,510.00,513.22,507.59,511.06,505.96,419,600
2023-11-07,503.00,507.92,502.06,507.06,502.00,486,400
2023-11-06,504.66,506.93,502.58,503.20,498.18,517,100
2023-11-03,495.33,505.74,495.33,502.54,497.52,613,200
2023-11-02,487.37,495.00,486.82,494.05,489.12,722,800
2023-11-01,490.13,491.66,483.56,487.15,482.29,602,500
2023-10-31,486.77,491.60,484.00,488.57,483.69,843,900
2023-10-30,478.87,486.53,476.02,484.80,479.96,509,800
2023-10-27,478.71,482.25,474.46,475.57,470.82,450,100
2023-10-26,482.93,485.69,478.36,480.38,475.58,509,800
2023-10-25,484.77,505.42,479.16,481.21,476.41,911,300
2023-10-24,481.10,486.74,478.40,482.55,477.73,638,200
2023-10-23,482.12,482.79,477.62,477.82,473.05,458,300
2023-10-20,490.00,490.00,480.99,482.12,477.31,481,600
2023-10-19,491.80,495.76,487.46,487.53,482.66,428,300
2023-10-18,499.16,499.16,492.47,492.90,487.98,289,400
2023-10-17,499.37,502.70,497.06,499.93,494.94,396,500
2023-10-16,500.33,505.53,498.83,501.91,496.90,282,000
2023-10-13,502.10,503.41,495.79,497.84,492.87,314,100
2023-10-12,502.00,505.51,498.68,502.30,497.29,251,800
2023-10-11,498.84,503.00,497.86,502.03,497.02,247,200
2023-10-10,499.39,504.00,496.63,497.19,492.23,416,100
2023-10-09,492.35,499.67,492.23,499.56,494.57,275,400
2023-10-06,488.06,496.86,483.88,494.83,489.89,423,700
2023-10-05,488.00,491.64,484.34,489.18,484.30,398,200
2023-10-04,481.42,489.17,481.42,488.15,482.60,359,100
2023-10-03,479.77,484.37,479.33,480.02,474.56,356,600
2023-10-02,483.80,484.85,480.82,483.88,478.38,330,200
2023-09-29,489.51,489.51,482.96,484.28,478.78,422,900
2023-09-28,486.63,489.20,484.40,487.49,481.95,411,800
2023-09-27,486.15,490.09,483.45,486.63,481.10,488,500
2023-09-26,489.13,489.77,482.37,483.46,477.96,377,000
2023-09-25,494.74,494.96,489.44,492.59,486.99,437,900
2023-09-22,493.59,499.17,492.59,494.97,489.34,436,000
2023-09-21,502.51,502.55,494.61,495.63,490.00,472,700
2023-09-20,503.18,508.90,502.20,504.15,498.42,455,500
2023-09-19,497.89,503.79,497.18,502.76,497.05,316,400
2023-09-18,496.65,502.64,496.15,499.16,493.49,229,300
2023-09-15,499.64,499.86,493.40,495.81,490.17,725,600
2023-09-14,496.13,500.57,495.59,499.42,493.74,309,800
2023-09-13,494.94,499.19,494.84,495.48,489.85,373,400
2023-09-12,496.42,497.34,492.03,493.69,488.08,307,000
2023-09-11,490.28,498.58,490.28,497.86,492.20,285,200
2023-09-08,495.43,497.04,489.93,491.51,485.92,382,900
2023-09-07,493.81,496.15,492.49,494.34,488.72,264,300
2023-09-06,493.39,497.05,492.02,495.00,489.37,254,300
2023-09-05,498.99,502.36,491.14,493.39,487.78,299,000
2023-09-01,500.37,501.29,496.59,499.54,493.86,248,800
2023-08-31,504.73,504.73,498.87,499.06,493.39,395,800
2023-08-30,499.10,504.11,497.44,502.62,496.91,298,500
2023-08-29,493.96,498.58,493.96,498.15,492.49,238,600
2023-08-28,495.38,497.07,493.61,495.64,490.01,170,600
2023-08-25,490.82,496.55,489.92,494.79,489.17,206,300
2023-08-24,495.00,498.42,488.50,488.71,483.15,229,000
2023-08-23,488.10,493.98,487.66,493.07,487.47,253,400
2023-08-22,487.31,490.97,485.50,487.57,482.03,258,200
2023-08-21,484.36,487.43,482.74,485.99,480.47,287,000
2023-08-18,483.84,487.24,482.09,484.34,478.83,256,100
2023-08-17,495.07,496.83,486.17,486.73,481.20,346,000
2023-08-16,495.04,497.69,492.20,495.64,490.01,364,000
2023-08-15,495.43,497.51,494.02,494.81,489.19,370,000
2023-08-14,489.03,497.87,489.01,496.21,490.57,376,700
2023-08-11,487.58,490.70,486.17,489.11,483.55,319,600
2023-08-10,493.00,494.95,487.25,487.98,482.43,235,000
2023-08-09,493.00,493.00,487.68,488.56,483.01,372,700
2023-08-08,492.70,492.80,487.88,491.28,485.70,353,100
2023-08-07,488.45,492.78,488.27,492.70,487.10,312,700
2023-08-04,494.34,494.34,486.18,486.71,481.18,234,000
2023-08-03,489.13,493.68,489.08,490.97,485.39,303,000
2023-08-02,489.89,493.97,488.32,491.16,485.58,338,600
2023-08-01,491.51,494.37,489.74,492.65,487.05,279,800
2023-07-31,494.60,494.60,490.17,493.05,487.45,354,800
2023-07-28,494.53,495.60,489.36,492.40,486.80,339,000
2023-07-27,497.22,498.00,488.78,491.19,485.61,421,000
2023-07-26,491.10,495.02,487.02,493.85,488.24,450,900
2023-07-25,491.74,496.22,487.74,494.36,488.74,720,000
2023-07-24,500.13,502.13,492.12,495.16,489.53,745,400
2023-07-21,500.00,502.00,493.30,499.38,493.70,838,000
2023-07-20,482.53,486.46,480.32,481.59,476.12,471,600
2023-07-19,480.96,483.20,479.35,482.63,477.14,568,200
2023-07-18,473.64,480.47,472.18,480.20,474.74,537,100
2023-07-17,475.61,477.08,472.58,476.53,471.11,708,800
2023-07-14,477.98,480.97,476.99,477.63,472.20,349,900
2023-07-13,478.95,480.25,475.80,478.85,473.41,430,100
2023-07-12,480.10,481.90,475.74,477.23,471.81,379,600
2023-07-11,476.85,478.29,473.00,476.92,471.50,486,800
2023-07-10,476.94,482.10,473.65,475.65,470.24,330,200
2023-07-07,472.58,479.63,472.58,476.41,470.99,392,600
2023-07-06,473.49,479.65,472.29,477.00,470.90,517,100
2023-07-05,473.06,477.09,471.93,476.97,470.87,352,800
2023-07-03,477.84,478.04,472.35,477.39,471.29,297,100
2023-06-30,478.03,482.75,476.93,480.80,474.65,556,400
2023-06-29,470.73,476.60,470.27,476.13,470.04,342,900
2023-06-28,470.97,472.72,469.61,471.14,465.12,576,600
2023-06-27,465.14,472.04,464.82,470.87,464.85,622,900
2023-06-26,460.13,461.79,457.44,460.20,454.32,363,500
2023-06-23,460.91,465.45,460.47,460.81,454.92,670,300
2023-06-22,459.22,462.41,453.96,462.02,456.11,516,200
2023-06-21,455.84,458.05,453.17,456.33,450.50,447,100
2023-06-20,456.52,458.92,454.54,455.75,449.92,425,400
2023-06-16,463.40,464.02,457.26,458.78,452.92,1,015,400
2023-06-15,454.16,462.73,454.16,461.14,455.25,396,900
2023-06-14,456.00,458.22,453.16,456.44,450.61,371,900
2023-06-13,454.01,459.92,453.82,455.92,450.09,302,600
2023-06-12,453.07,454.16,448.13,454.01,448.21,441,500
2023-06-09,451.99,453.28,449.41,451.80,446.02,516,200
2023-06-08,449.95,452.81,448.85,452.22,446.44,357,300
2023-06-07,451.52,453.67,447.95,450.57,444.81,594,800
