Date,Open,High,Low,Close,Adj Close,Volume
2021-12-16,157.45,158.26,146.20,148.55,143.59,591,100
2021-12-15,156.43,157.43,150.97,156.70,151.47,398,800
2021-12-14,153.62,157.66,153.01,155.64,150.25,550,500
2021-12-13,158.14,160.74,155.26,155.33,149.95,687,700
2021-12-10,160.23,160.69,156.22,157.62,152.16,367,700
2021-12-09,159.15,162.24,156.48,157.43,151.98,391,300
2021-12-08,156.68,161.48,154.55,160.84,155.27,508,900
2021-12-07,152.90,156.90,152.87,156.51,151.09,540,800
2021-12-06,144.83,151.39,142.00,150.44,145.23,749,300
2021-12-03,146.31,148.33,142.16,144.53,139.52,479,600
2021-12-02,141.15,146.55,139.83,145.95,140.90,410,600
2021-12-01,145.00,148.27,141.27,141.62,136.72,430,000
2021-11-30,145.29,148.58,141.05,143.05,138.10,435,200
2021-11-29,146.11,146.99,142.48,146.18,141.12,682,500
2021-11-26,146.08,149.62,143.94,144.44,139.44,346,100
2021-11-24,146.65,149.05,144.38,147.55,142.44,439,900
2021-11-23,150.36,152.61,145.28,148.16,143.03,635,800
2021-11-22,154.50,156.12,148.69,150.36,145.15,1,059,000
2021-11-19,159.39,159.68,153.40,154.06,148.72,516,700
2021-11-18,163.84,164.00,157.03,159.02,153.51,586,700
2021-11-17,168.00,168.98,163.06,163.20,157.55,393,400
2021-11-16,168.00,169.44,166.76,167.94,162.12,240,600
2021-11-15,173.58,173.58,166.68,167.84,162.03,290,200
2021-11-12,169.14,173.14,169.07,172.55,166.57,269,500
2021-11-11,170.19,170.26,165.45,168.44,162.61,393,100
2021-11-10,171.36,173.71,166.78,167.68,161.87,404,400
2021-11-09,176.46,176.80,172.24,173.21,167.21,337,300
2021-11-08,174.89,178.64,172.40,175.42,169.34,490,800
2021-11-05,174.50,187.00,170.80,174.35,168.31,767,300
2021-11-04,184.88,187.97,182.67,184.52,178.13,603,800
2021-11-03,183.00,185.10,181.66,184.80,178.40,218,300
2021-11-02,187.98,187.98,182.02,183.00,176.66,342,200
2021-11-01,183.27,188.57,182.43,187.37,180.88,373,400
2021-10-29,178.91,184.12,178.40,183.20,176.86,426,700
2021-10-28,173.92,179.86,173.18,179.77,173.54,517,600
2021-10-27,174.00,175.54,172.60,172.67,166.69,370,500
2021-10-26,175.12,175.29,173.38,174.01,167.98,243,000
2021-10-25,173.10,175.20,171.16,173.50,167.49,224,100
2021-10-22,181.75,182.15,173.28,173.39,167.39,299,600
2021-10-21,180.47,183.68,180.09,181.72,175.43,336,900
2021-10-20,182.51,183.59,180.25,180.64,174.38,272,300
2021-10-19,179.64,182.28,178.77,182.28,175.97,387,600
2021-10-18,177.57,180.20,176.50,179.00,172.80,507,000
2021-10-15,176.76,179.85,176.23,176.81,170.69,274,400
2021-10-14,175.71,177.72,174.38,176.58,170.46,371,500
2021-10-13,171.42,173.13,171.06,172.96,166.97,253,900
2021-10-12,172.34,172.79,167.73,170.45,164.55,376,300
2021-10-11,169.01,173.37,168.84,170.13,164.24,222,800
2021-10-08,170.25,171.66,168.21,169.01,163.16,237,600
2021-10-07,166.27,172.16,166.27,170.05,164.16,347,300
2021-10-06,166.60,169.13,163.30,164.76,159.05,359,000
